n,concept_name,vocabulary_id
13,Equisetum arvense branch extract,RxNorm
13,Hyssopus officinalis extract,RxNorm
13,Magnesium Ascorbate,RxNorm
13,Krameria lappacea root extract,RxNorm
13,Lespedeza capitata flowering top extract,RxNorm
13,Sempervivum tectorum leaf extract,RxNorm
13,Prunus speciosa leaf extract,RxNorm
13,Triticum aestivum extract,RxNorm
13,Calcitonin,RxNorm
13,ferrous iodide,RxNorm
13,Anthoxanthum odoratum extract,RxNorm
13,Bufo bufo cutaneous gland preparation,RxNorm
13,Geranium maculatum root extract,RxNorm
13,Ailanthus altissima flowering twig extract,RxNorm
13,Phleum pratense top extract,RxNorm
13,perampanel,RxNorm
13,Dipropylene Glycol,RxNorm
13,valerate,RxNorm
13,Eriodictyon californicum flowering top extract,RxNorm
13,lead acetate,RxNorm
13,Lachnanthes caroliniana extract,RxNorm
13,Elaeis guineensis whole extract,RxNorm
13,Benzoin Odoriferum,RxNorm Extension
13,Pichi,RxNorm Extension
13,Vitamin D (Cod Liver Oil),RxNorm Extension
13,Vitamin D3 (Fish Liver Oil),RxNorm Extension
13,Tarentula Hispana,RxNorm Extension
13,Alnus glutinosa bark extract,RxNorm
13,Common hazel pollen extract,RxNorm
13,Hepatitis A Virus,RxNorm
13,sanguinarine,RxNorm
13,olodaterol,RxNorm
13,Imperatoria ostruthia root extract,RxNorm
13,Felis catus milk prepration,RxNorm
12,Neisseria meningitidis serogroup Y capsular polysaccharide diphtheria toxoid protein conjugate vaccine,RxNorm
12,"L1 protein, Human papillomavirus type 11 Vaccine",RxNorm
12,Varicella Virus Vaccine Live (Oka-Merck) strain,RxNorm
12,Lisdexamfetamine,RxNorm
12,interferon beta-1b,RxNorm
12,phendimetrazine,RxNorm
12,zonisamide,RxNorm
12,varenicline,RxNorm
12,Maprotiline,RxNorm
12,Cyclopentolate,RxNorm
12,rabeprazole,RxNorm
12,Fiber,RxNorm
12,mequinol,RxNorm
12,Acitretin,RxNorm
12,alfuzosin,RxNorm
12,amcinonide,RxNorm
12,sertaconazole,RxNorm
12,propylhexedrine,RxNorm
12,silver sulfadiazine,RxNorm
12,loteprednol etabonate,RxNorm
12,Dutasteride,RxNorm
12,Mafenide,RxNorm
12,naratriptan,RxNorm
12,cinnamedrine,RxNorm
12,Levorotatory alkaloids of belladonna,RxNorm
12,imatinib,RxNorm
12,Dactinomycin,RxNorm
12,Penbutolol,RxNorm
12,bortezomib,RxNorm
12,Terazosin,RxNorm
12,Carmustine,RxNorm
12,Cinnamon Bark,RxNorm
12,Levamisole,RxNorm
12,Tolbutamide,RxNorm
12,"Insulin, Zinc, Human",RxNorm
12,insulin detemir,RxNorm
12,colesevelam,RxNorm
12,"Insulin, Glulisine, Human",RxNorm
12,Norfloxacin,RxNorm
12,bacampicillin,RxNorm
12,Albendazole,RxNorm
12,Rifabutin,RxNorm
12,Medrogestone,RxNorm
12,Lactobacillus bulgaricus,RxNorm
12,Calcium sulfaloxate,RxNorm
12,invert sugar,RxNorm
12,Rabbit anti-human T-lymphocyte globulin,RxNorm
12,Methohexital,RxNorm
12,Trifluperidol,RxNorm
12,Viloxazine,RxNorm
12,Tacalcitol,RxNorm
12,Cyclacillin,RxNorm
12,Cyclopenthiazide,RxNorm
12,Barium Sulfate,RxNorm
12,eltrombopag,RxNorm
12,citrus bioflavonoids,RxNorm
12,nifuroxazide,RxNorm
12,Bentonite,RxNorm
12,Deslanoside,RxNorm
12,Netilmicin,RxNorm
12,desoxycorticosterone,RxNorm
12,artesunate,RxNorm
12,azidocillin,RxNorm
12,oxyphencyclimine,RxNorm
12,Dextran 40,RxNorm
12,"BCG, Live, Connaught Strain",RxNorm
12,Reteplase,RxNorm
12,Paraldehyde,RxNorm
12,Pefloxacin,RxNorm
12,alizapride,RxNorm
12,Remoxipride,RxNorm
12,bone meal,RxNorm
12,sulfametrole,RxNorm
12,sultamicillin,RxNorm
12,tolciclate,RxNorm
12,treosulfan,RxNorm
12,tribenoside,RxNorm
12,tulobuterol,RxNorm
12,carprofen,RxNorm
12,Cefotiam,RxNorm
12,Meclofenoxate,RxNorm
12,Potassium hydroxyquinoline sulfate,RxNorm
12,COBALT GLUCONATE,RxNorm
12,MEFENIDRAMIUM,RxNorm
12,TICK-BORN ENCEPHALITIS VACC,RxNorm
12,Echinacea Purpurea Aerial Parts Extract,RxNorm
12,Chromic sulfate,RxNorm
12,Quinestrol,RxNorm
12,Chromonar,RxNorm
12,Sodium Tetradecyl Sulfate,RxNorm
12,menatetrenone,RxNorm
12,ranibizumab,RxNorm
12,cyclothiazide,RxNorm
12,Aluminum aspirin,RxNorm
12,decamethrin,RxNorm
12,deflazacort,RxNorm
12,4-Aminobenzoate,RxNorm
12,calcium lactobionate,RxNorm
12,eprazinone,RxNorm
12,Korean ginseng preparation,RxNorm
12,sulfaethidole,RxNorm
12,zofenopril,RxNorm
12,"BOTULISM ANTITOXIN TRIV A,B&E",RxNorm
12,Allethrin,RxNorm
12,Lithium acetate,RxNorm
12,Sitosterols,RxNorm
12,Thalidomide,RxNorm
12,anthyllis vulneraria extract,RxNorm Extension
12,senecio jacobaea herb ferm extract,RxNorm Extension
12,Acetarsol,RxNorm Extension
12,A/Hong Kong/4801/2014 (H3n2) - Like Virus,RxNorm Extension
12,"salix viminalis bark,leaf ferm extract",RxNorm Extension
12,bovine spleen,RxNorm Extension
12,white-bentgrass pollen allergoid,RxNorm Extension
12,"1,1'-biphenyl-2-ol",RxNorm Extension
12,red fescue pollen allergoid,RxNorm Extension
12,tumeric stock extract,RxNorm Extension
12,cobalt (ii) -hydrogen-dl-aspartate,RxNorm Extension
12,conifers needle roller extract,RxNorm Extension
12,Aspergillus fumigatus extract,RxNorm
12,Johnson grass pollen extract,RxNorm
12,Russian thistle pollen extract,RxNorm
12,aspen pollen extract,RxNorm
12,coast live oak pollen extract,RxNorm
12,cherry birch pollen extract,RxNorm
12,careless weed pollen extract,RxNorm
12,lambs quarters pollen extract,RxNorm
12,red cedar pollen extract,RxNorm
12,red mulberry pollen extract,RxNorm
12,red oak pollen extract,RxNorm
12,Epicoccum nigrum extract,RxNorm
12,yellow dock pollen extract,RxNorm
12,pneumococcal capsular polysaccharide type 5 vaccine,RxNorm
12,pneumococcal capsular polysaccharide type 7F vaccine,RxNorm
12,Cladosporium cladosporioides extract,RxNorm
12,Trichophyton mentagrophytes extract,RxNorm
12,carrot allergenic extract,RxNorm
12,lemon allergenic extract,RxNorm
12,Neisseria meningitidis serogroup C oligosaccharide diphtheria CRM197 protein conjugate vaccine,RxNorm
12,Streptococcus pneumoniae serotype 1 capsular antigen diphtheria CRM197 protein conjugate vaccine,RxNorm
12,Streptococcus pneumoniae serotype 5 capsular antigen diphtheria CRM197 protein conjugate vaccine,RxNorm
12,Streptococcus pneumoniae serotype 7F capsular antigen diphtheria CRM197 protein conjugate vaccine,RxNorm
12,bald cypress pollen extract,RxNorm
12,didecyldimethylammonium chloride,RxNorm
12,Linagliptin,RxNorm
12,Bifidobacterium lactis,RxNorm
12,Anaesthetic Ether,RxNorm Extension
12,Cloxiquine,RxNorm Extension
12,Etafedrine,RxNorm Extension
12,Essential Oils,RxNorm Extension
12,Hyposulfurous Acid,RxNorm Extension
12,Ketobemidone,RxNorm Extension
12,Kawain,RxNorm Extension
12,Propipocaine,RxNorm Extension
12,Triphenylstibine Sulfide,RxNorm Extension
12,Siberian elm pollen extract,RxNorm
12,aclidinium,RxNorm
12,Actaea spicata root extract,RxNorm
12,Bos taurus testicle preparation,RxNorm
12,cedar leaf oil,RxNorm
12,GOLD TRICHLORIDE,RxNorm
12,Larix decidua resin extract,RxNorm
12,New Zealand green mussel extract,RxNorm
12,Rosa canina flower extract,RxNorm
12,Quassia amara wood extract,RxNorm
12,Piper cubeba fruit extract,RxNorm
12,Prunus dulcis bark extract,RxNorm
12,Sus scrofa gallbladder preparation,RxNorm
12,Symphoricarpos albus fruit extract,RxNorm
12,Theridion curassavicum preparation,RxNorm
12,Sisymbrium officianale whole extract,RxNorm
12,silver chloride,RxNorm
12,Penicillium glabrum,RxNorm
12,Parietaria officinalis extract,RxNorm
12,Bos taurus brain preparation,RxNorm
12,"1,4-benzoquinone",RxNorm
12,Propane,RxNorm
12,hydroxyethyl starch 130-0.4,RxNorm
12,diphenyltrichloroethane,RxNorm
12,alogliptin,RxNorm
12,Elm extract,RxNorm
12,Mentha pulegium extract,RxNorm
12,Harpagophytum Procumbens,RxNorm Extension
12,Vitamin B12 (Yeast),RxNorm Extension
12,musk ketone,RxNorm
12,Bos taurus eye preparation,RxNorm
12,"JOJOBA OIL, RANDOMIZED",RxNorm
12,sodium carboxymethyl beta-glucan (DS 0.65-0.85),RxNorm
12,Raphanus sativus var. sativus seed,RxNorm
11,Neisseria meningitidis,RxNorm
11,"L1 protein, Human papillomavirus type 6 Vaccine",RxNorm
11,Molindone,RxNorm
11,nefazodone,RxNorm
11,Pergolide,RxNorm
11,Buspirone,RxNorm
11,Pimozide,RxNorm
11,Isoflurane,RxNorm
11,Apple pectin,RxNorm
11,Trichlormethiazide,RxNorm
11,olsalazine,RxNorm
11,infliximab,RxNorm
11,brinzolamide,RxNorm
11,sulfabenzamide,RxNorm
11,Ethyl Chloride,RxNorm
11,Mupirocin,RxNorm
11,Eflornithine,RxNorm
11,Malathion,RxNorm
11,Tolmetin,RxNorm
11,phenindamine,RxNorm
11,Butorphanol,RxNorm
11,benzonatate,RxNorm
11,bromfenac,RxNorm
11,caramiphen,RxNorm
11,Etanercept,RxNorm
11,rizatriptan,RxNorm
11,calcium threonate,RxNorm
11,Rasburicase,RxNorm
11,FE HEME POLYPEPTIDE,RxNorm
11,vardenafil,RxNorm
11,bosentan,RxNorm
11,Morinda citrifolia extract,RxNorm
11,imiglucerase,RxNorm
11,histrelin,RxNorm
11,Pygeum Africanum Preparation,RxNorm
11,Colestipol,RxNorm
11,rosuvastatin,RxNorm
11,Doxercalciferol,RxNorm
11,norgestimate,RxNorm
11,agalsidase beta,RxNorm
11,ezetimibe,RxNorm
11,"Insulin, Aspart Protamine, Human",RxNorm
11,"synthetic conjugated estrogens, A",RxNorm
11,doripenem,RxNorm
11,nitazoxanide,RxNorm
11,Caspofungin,RxNorm
11,Pinus pinaster whole extract,RxNorm
11,lopinavir,RxNorm
11,cefprozil,RxNorm
11,maraviroc,RxNorm
11,Amprenavir,RxNorm
11,Trimethadione,RxNorm
11,Cat's Claw preparation,RxNorm
11,"Mercury, Ammoniated",RxNorm
11,methdilazine,RxNorm
11,Pipemidate,RxNorm
11,Berberine,RxNorm
11,micafungin,RxNorm
11,aceprometazine,RxNorm
11,Niclosamide,RxNorm
11,Novobiocin,RxNorm
11,Bezafibrate,RxNorm
11,Oleandomycin,RxNorm
11,Ornidazole,RxNorm
11,anidulafungin,RxNorm
11,Diphtheria Antitoxin,RxNorm
11,quinfamide,RxNorm
11,romiplostim,RxNorm
11,"Rotavirus Vaccine, Live Attenuated, G1P[8] Human 89-12 strain",RxNorm
11,ammonium phosphate,RxNorm
11,butacaine,RxNorm
11,Phenmetrazine,RxNorm
11,Calcifediol,RxNorm
11,Acetylcholine,RxNorm
11,basiliximab,RxNorm
11,thiocolchicoside,RxNorm
11,Pizotyline,RxNorm
11,placebo,RxNorm
11,Haemophilus B Conjugate Vaccine,RxNorm
11,Prazepam,RxNorm
11,Fleroxacin,RxNorm
11,clorophene,RxNorm
11,Proglumide,RxNorm
11,Flunitrazepam,RxNorm
11,GUAIACOL ETHYLGLYCOLATE,RxNorm
11,benproperine,RxNorm
11,degarelix,RxNorm
11,Alfentanil,RxNorm
11,Malt soup extract,RxNorm
11,Glutethimide,RxNorm
11,ferrous chloride,RxNorm
11,esmolol,RxNorm
11,Roxithromycin,RxNorm
11,fosfestrol,RxNorm
11,fructooligosaccharide,RxNorm
11,"ENZYMES,DIGESTIVE (PLANT)",RxNorm
11,GUGGUL LIPIDS,RxNorm
11,midecamycin,RxNorm
11,cupric chloride,RxNorm
11,propiverine,RxNorm
11,vinburnine,RxNorm
11,ANTI-INHIBITOR COAGULANT COMPLEX,RxNorm
11,naftazone,RxNorm
11,Alprenolol,RxNorm
11,"insulin, protamine zinc, beef",RxNorm
11,ebastine,RxNorm
11,potassium chromate(VI),RxNorm
11,Korean Ginseng Root Extract,RxNorm
11,WASP VENOM PROTEIN,RxNorm
11,theanine,RxNorm
11,Air,RxNorm
11,Fursultiamin,RxNorm
11,lithium gluconate,RxNorm
11,terlipressin,RxNorm
11,Ricinoleate,RxNorm
11,Oxyphenisatin,RxNorm
11,Canrenoic Acid,RxNorm
11,Piribedil,RxNorm
11,Polysorbates,RxNorm
11,meradimate,RxNorm
11,Apazone,RxNorm
11,selexipag,RxNorm
11,sarolaner,RxNorm
11,bovine gingiva extract,RxNorm Extension
11,beta-pinene,RxNorm Extension
11,vespa vulgaris extract,RxNorm Extension
11,smectite,RxNorm Extension
11,passiflora caerulea herb ferm,RxNorm Extension
11,sodium dl-lactate,RxNorm Extension
11,alpha-pinene extract,RxNorm Extension
11,valerian oil,RxNorm Extension
11,Salmonella Typhi Inactivated Antigen,RxNorm Extension
11,Pentastarch,RxNorm
11,domestic cow skin extract,RxNorm
11,western waterhemp pollen extract,RxNorm
11,sweet gum pollen extract,RxNorm
11,white mulberry pollen extract,RxNorm
11,shagbark hickory pollen extract,RxNorm
11,plains cottonwood pollen extract,RxNorm
11,Fenbendazole,RxNorm
11,Fusarium oxysporum vasinfectum extract,RxNorm
11,red imported fire ant allergenic extract,RxNorm
11,spearmint allergenic extract,RxNorm
11,Cefmenoxime,RxNorm Extension
11,Clemizole,RxNorm Extension
11,Polygala Amara,RxNorm Extension
11,Psorinum,RxNorm Extension
11,Serum,RxNorm Extension
11,carfilzomib,RxNorm
11,Alcloxa,RxNorm
11,CITRUS PARADISI FRUIT OIL,RxNorm
11,Betula platyphylla var. japonica bark extract,RxNorm
11,Avena sativa leaf extract,RxNorm
11,Cymbopogon schoenanthus leaf extract,RxNorm
11,Hamamelis virginiana bark extract,RxNorm
11,Ganoderma lucidum stem extract,RxNorm
11,Lycium barbarum fruit extract,RxNorm
11,LOVAGE OIL,RxNorm
11,Papaver rhoeas flower extract,RxNorm
11,polyethylene glycol 4000,RxNorm
11,Sus scrofa corpus luteum preparation,RxNorm
11,Asterias rubens preparation,RxNorm
11,ethylene glycol,RxNorm
11,Cardamom extract,RxNorm
11,Ornithogalum umbellatum extract,RxNorm
11,Caltha palustris extract,RxNorm
11,Galium odoratum extract,RxNorm
11,Prunus cerasifera flower extract,RxNorm
11,Hippophae rhamnoides whole extract,RxNorm
11,rosin,RxNorm
11,cabozantinib,RxNorm
11,Cocos nucifera whole extract,RxNorm
11,Rubella virus,RxNorm
11,cadmium sulfide,RxNorm
11,manganese acetate,RxNorm
11,canagliflozin,RxNorm
11,ectoine,RxNorm
11,lysozyme,RxNorm
11,ferric carboxymaltose,RxNorm
11,Calotropis Gigantea,RxNorm Extension
11,Vitamin D2 (Vitamin D2),RxNorm Extension
11,Sassafras,RxNorm Extension
11,Stachys officinalis extract,RxNorm
11,Monascus purpureus,RxNorm
11,Cupressus sempervirens whole extract,RxNorm
11,chromium trioxide,RxNorm
11,gadopentetate,RxNorm
11,tedizolid,RxNorm
11,barium iodate,RxNorm
11,isavuconazonium,RxNorm
10,MENINGOCOCCAL POLYSACCHARIDE VACCINE GROUP W-135,RxNorm
10,Human-Bovine Reassortant Rotavirus Strain P1A[8] Vaccine,RxNorm
10,Yellow Fever Vaccine,RxNorm
10,"ROTAVIRUS VACCINE, LIVE",RxNorm
10,Amoxapine,RxNorm
10,rasagiline,RxNorm
10,Desvenlafaxine,RxNorm
10,Riluzole,RxNorm
10,felbamate,RxNorm
10,travoprost,RxNorm
10,Mepenzolate,RxNorm
10,Vidarabine,RxNorm
10,medrysone,RxNorm
10,methylnaltrexone,RxNorm
10,Verteporfin,RxNorm
10,1-octacosanol,RxNorm
10,apraclonidine,RxNorm
10,4-cresyl acetate,RxNorm
10,Aminolevulinate,RxNorm
10,proparacaine,RxNorm
10,clidinium,RxNorm
10,latanoprost,RxNorm
10,Gluconolactone,RxNorm
10,adalimumab,RxNorm
10,Levalbuterol,RxNorm
10,Sulfinpyrazone,RxNorm
10,cetuximab,RxNorm
10,fondaparinux,RxNorm
10,Isradipine,RxNorm
10,Estramustine,RxNorm
10,Flutamide,RxNorm
10,dasatinib,RxNorm
10,Iron polysaccharide,RxNorm
10,Isoxsuprine,RxNorm
10,cayenne extract,RxNorm
10,gugulu extract,RxNorm
10,"Insulin, Protamine Lispro, Human",RxNorm
10,repaglinide,RxNorm
10,Gemfibrozil,RxNorm
10,Glipizide,RxNorm
10,lomefloxacin,RxNorm
10,entecavir,RxNorm
10,enfuvirtide,RxNorm
10,Dimercaprol,RxNorm
10,Succimer,RxNorm
10,tigecycline,RxNorm
10,Cidofovir,RxNorm
10,Cefoperazone,RxNorm
10,Daptomycin,RxNorm
10,Vitamin K 3,RxNorm
10,iodixanol,RxNorm
10,Colfosceril,RxNorm
10,lapyrium,RxNorm
10,Trimetazidine,RxNorm
10,Unithiol,RxNorm
10,"alpha-glucoheptonic acid, magnesium salt (2:1)",RxNorm
10,Vindesine,RxNorm
10,Moclobemide,RxNorm
10,prednylidene,RxNorm
10,Rhizopus oryzae extract,RxNorm
10,Atracurium,RxNorm
10,Azlocillin,RxNorm
10,nifurzide,RxNorm
10,nomegestrol,RxNorm
10,normethadone,RxNorm
10,certoparin,RxNorm
10,iloperidone,RxNorm
10,bisdequalinium,RxNorm
10,Nitrendipine,RxNorm
10,buzepide metiodide,RxNorm
10,lenalidomide,RxNorm
10,Peptide Hydrolases,RxNorm
10,distigmine,RxNorm
10,rifamycin SV,RxNorm
10,Scarlet Red,RxNorm
10,bretylium,RxNorm
10,sobrerol,RxNorm
10,butobarbital,RxNorm
10,golimumab,RxNorm
10,Anethole Trithione,RxNorm
10,tolfenamic acid,RxNorm
10,Estrogens,RxNorm
10,lornoxicam,RxNorm
10,Etomidate,RxNorm
10,Prenylamine,RxNorm
10,Cryptenamine,RxNorm
10,iobitridol,RxNorm
10,Ferrous Ascorbate,RxNorm
10,Cladribine,RxNorm
10,Cetrimides,RxNorm
10,MAGNESIUM THIOSULFATE,RxNorm
10,beractant,RxNorm
10,erdosteine,RxNorm
10,thyrotropin alfa,RxNorm
10,fomocain,RxNorm
10,Secretin,RxNorm
10,cresatin,RxNorm
10,Damiana leaf preparation,RxNorm
10,Cefatrizine,RxNorm
10,milnacipran,RxNorm
10,"silicon dioxide, colloidal",RxNorm
10,cyclomethycaine,RxNorm
10,Elder extract,RxNorm
10,bivalirudin,RxNorm
10,Tiaprofenate,RxNorm
10,detomidine,RxNorm
10,Amdinocillin Pivoxil,RxNorm
10,Dihematoporphyrin Ether,RxNorm
10,"Insulin, Prompt Zinc, Pork",RxNorm
10,Cynara Preparation,RxNorm
10,vinpocetine,RxNorm
10,Cat Hair Extract,RxNorm
10,Chymopapain,RxNorm
10,gadoteridol,RxNorm
10,Salicin extract,RxNorm
10,Felbinac,RxNorm
10,tromantadine,RxNorm
10,chlorproethazine,RxNorm
10,Mannose,RxNorm
10,Opipramol,RxNorm
10,Phytic Acid,RxNorm
10,Selenomethionine,RxNorm
10,Thiotepa,RxNorm
10,Lythrum salicaria extract,RxNorm Extension
10,ether,RxNorm Extension
10,giant goldenrod extract,RxNorm Extension
10,bovine brainstem extract,RxNorm Extension
10,Vipera Ammodytes Venom equine immunoglobulin,RxNorm Extension
10,mercurial root extract,RxNorm Extension
10,bemetizid,RxNorm Extension
10,Epoetin delta,RxNorm Extension
10,Cinchonidine,RxNorm Extension
10,manna,RxNorm Extension
10,d-fenchon,RxNorm Extension
10,Oxomemazine,RxNorm Extension
10,bovine parathyreoid gland extract,RxNorm Extension
10,Arizona cypress pollen extract,RxNorm
10,Cochliobolus sativus extract,RxNorm
10,Guinea pig skin extract,RxNorm
10,Lombard poplar pollen extract,RxNorm
10,coast maple pollen extract,RxNorm
10,common sagebrush pollen extract,RxNorm
10,burning bush pollen extract,RxNorm
10,canakinumab,RxNorm
10,black walnut pollen extract,RxNorm
10,eastern sycamore pollen extract,RxNorm
10,nettle pollen extract,RxNorm
10,mesquite pollen extract,RxNorm
10,river birch pollen extract,RxNorm
10,mountain cedar pollen extract,RxNorm
10,mustard pollen extract,RxNorm
10,velvet grass pollen extract,RxNorm
10,white hickory pollen extract,RxNorm
10,yellow pine pollen extract,RxNorm
10,silver maple pollen extract,RxNorm
10,pneumococcal capsular polysaccharide type 19A vaccine,RxNorm
10,pneumococcal capsular polysaccharide type 3 vaccine,RxNorm
10,maropitant,RxNorm
10,spiny pigweed pollen extract,RxNorm
10,potato allergenic extract,RxNorm
10,common cocklebur pollen extract,RxNorm
10,casein allergenic extract,RxNorm
10,HEPTANOIC ACID,RxNorm
10,peppermint allergenic extract,RxNorm
10,California black oak pollen extract,RxNorm
10,Nicotinamide adenine dinucleotide (NAD),RxNorm
10,ezogabine,RxNorm
10,astaxanthin,RxNorm
10,Butanilicaine,RxNorm Extension
10,Etafenone,RxNorm Extension
10,Phanquinone,RxNorm Extension
10,Pitofenone,RxNorm Extension
10,Silver.Albumin.Acetyltannin,RxNorm Extension
10,Sulfacarbamide,RxNorm Extension
10,ingenol mebutate,RxNorm
10,Canis lupus familiaris milk preparation,RxNorm
10,Eosine Yellowish,RxNorm
10,Lanthanum,RxNorm
10,Persea americana leaf extract,RxNorm
10,Solanum nigrum top extract,RxNorm
10,Sus scrofa stomach preparation,RxNorm
10,Strontium carbonate preparation,RxNorm
10,diacetyl boldine,RxNorm
10,Lycosa tarantula preparation,RxNorm
10,Fucus serratus extract,RxNorm
10,Helianthemum nummularium flower extract,RxNorm
10,simaba cedron seed extract,RxNorm
10,Hyssop oil,RxNorm
10,diisopropylamine,RxNorm
10,phytosphingosine,RxNorm
10,Symphytum uplandicum leaf extract,RxNorm
10,Trifolium pratense leaf extract,RxNorm
10,Pear Preparation,RxNorm
10,Edetate Calcium,RxNorm
10,barley extract,RxNorm
10,Grifola frondosa whole extract,RxNorm
10,Mumps virus,RxNorm
10,Uric Acid,RxNorm
10,Catnep,RxNorm Extension
10,Krameria Triandra,RxNorm Extension
10,Herbals Homeopathic,RxNorm Extension
10,Cholic Acid,RxNorm
10,Aconitine,RxNorm
10,vortioxetine,RxNorm
10,Trenbolone,RxNorm
10,miltefosine,RxNorm
10,albiglutide,RxNorm
10,siltuximab,RxNorm
10,Krameria lappacea whole extract,RxNorm
10,levomefolate,RxNorm
10,Quercus robur whole extract,RxNorm
10,Scopolia carniolica whole extract,RxNorm
10,Combretum micranthum leaf extract,RxNorm
10,ombitasvir,RxNorm
10,paritaprevir,RxNorm
10,dasabuvir,RxNorm
10,Foeniculum vulgare leaf extract,RxNorm
9,Hepatitis B Vaccine,RxNorm
9,"Influenza Virus Vaccine, Inactivated, B-Florida-4-2006-like virus (B-Florida-4-2006) strain",RxNorm
9,palivizumab,RxNorm
9,Glatiramer,RxNorm
9,Fenfluramine,RxNorm
9,Sodium Oxybate,RxNorm
9,Hyaluronan,RxNorm
9,Octoxynol,RxNorm
9,paregoric,RxNorm
9,Dihydroxyacetone,RxNorm
9,pyrithione,RxNorm
9,Senna Leaf Extract,RxNorm
9,Finasteride,RxNorm
9,Methysergide,RxNorm
9,omalizumab,RxNorm
9,Nalbuphine,RxNorm
9,Dornase Alfa,RxNorm
9,Fenoprofen,RxNorm
9,eletriptan,RxNorm
9,Levorphanol,RxNorm
9,moexipril,RxNorm
9,alemtuzumab,RxNorm
9,Azacitidine,RxNorm
9,argatroban,RxNorm
9,pegfilgrastim,RxNorm
9,bicalutamide,RxNorm
9,Guanfacine,RxNorm
9,irinotecan,RxNorm
9,Interferon gamma-1b,RxNorm
9,red yeast rice,RxNorm
9,Borage extract,RxNorm
9,cetrorelix,RxNorm
9,Etonogestrel,RxNorm
9,Teriparatide,RxNorm
9,Laronidase,RxNorm
9,fluvastatin,RxNorm
9,"synthetic conjugated estrogens, B",RxNorm
9,cerivastatin,RxNorm
9,Stanozolol,RxNorm
9,peginterferon alfa-2a,RxNorm
9,ertapenem,RxNorm
9,halofantrine,RxNorm
9,dalfopristin,RxNorm
9,cefpirome,RxNorm
9,Mephentermine,RxNorm
9,Meptazinol,RxNorm
9,oxaceprol,RxNorm
9,ketazolam,RxNorm
9,CIDER VINEGAR,RxNorm
9,ziconotide,RxNorm
9,Methoxamine,RxNorm
9,Gadobenate,RxNorm
9,meprednisone,RxNorm
9,mequitazine,RxNorm
9,Trapidil,RxNorm
9,Meningitis vaccine,RxNorm
9,Tuberculin,RxNorm
9,moroxydine,RxNorm
9,Dimethoxanate,RxNorm
9,icodextrin,RxNorm
9,theodrenaline,RxNorm
9,ferrous lactate,RxNorm
9,Amsacrine,RxNorm
9,Cannabinol,RxNorm
9,pantethine,RxNorm
9,Aminobenzoate,RxNorm
9,patent blue violet,RxNorm
9,fomepizole,RxNorm
9,ceruletide diethylamine,RxNorm
9,dibenzepin,RxNorm
9,decitabine,RxNorm
9,oxypertine,RxNorm
9,Dihydroergocornine,RxNorm
9,carzenide,RxNorm
9,fesoterodine,RxNorm
9,cefetamet,RxNorm
9,proglumetacin,RxNorm
9,amezinium,RxNorm
9,Pentostatin,RxNorm
9,amidoline,RxNorm
9,Fenugreek seed preparation,RxNorm
9,chlorthenoxazin,RxNorm
9,digoxin antibodies Fab fragments,RxNorm
9,"Japanese encephalitis virus vaccine, inactivated",RxNorm
9,Ethiodized Oil,RxNorm
9,Protamine Sulfate (USP),RxNorm
9,ethylnicotinate,RxNorm
9,dolomite,RxNorm
9,MIRISTALKONIUM,RxNorm
9,CHLOROTHEOPHYLLINE,RxNorm
9,cafedrine,RxNorm
9,Magnesium glycinate,RxNorm
9,Germanium,RxNorm
9,"LIVER,DESICCATED",RxNorm
9,Chymosin,RxNorm
9,Garcinia cambogia preparation,RxNorm
9,Halothane,RxNorm
9,Hemin,RxNorm
9,indanazoline,RxNorm
9,mesulfen,RxNorm
9,monosulfiram,RxNorm
9,Hydroxyestrones,RxNorm
9,Nordazepam,RxNorm
9,alglucosidase alfa,RxNorm
9,"Insulin, Prompt Zinc, Beef",RxNorm
9,temsirolimus,RxNorm
9,Prune preparation,RxNorm
9,saccharomyces cerevisiae allergenic extract,RxNorm
9,KOREAN GINSENG ROOT,RxNorm
9,salicin,RxNorm
9,serratiopeptidase,RxNorm
