concept_name,vocabulary_id
eastern white pine pollen extract,RxNorm
karaya gum allergenic extract,RxNorm
lambs quarters pollen extract,RxNorm
fivehorn smotherweed pollen extract,RxNorm
hackberry pollen extract,RxNorm
hard maple pollen extract,RxNorm
Neisseria meningitidis serogroup C oligosaccharide diphtheria CRM197 protein conjugate vaccine,RxNorm
Neisseria meningitidis serogroup W-135 oligosaccharide diphtheria CRM197 protein conjugate vaccine,RxNorm
certoparin,RxNorm
cesium chloride,RxNorm
Podophyllum peltatum preparation,RxNorm
Podophyllum preparation,RxNorm
Trimethoprim,RxNorm
Streptokinase,RxNorm
Streptomycin,RxNorm
Streptozocin,RxNorm
SARSAPARILLA Preparation,RxNorm
Spironolactone,RxNorm
Shark liver oil,RxNorm
PARETHOXYCAINE,RxNorm
Serenoa preparation,RxNorm
Serine,RxNorm
Primaquine,RxNorm
Potassium Iodide,RxNorm
Potassium chlorate,RxNorm
Potassium gluconate,RxNorm
Trifluoperazine,RxNorm
Trichlormethiazide,RxNorm
Teriparatide,RxNorm
Terpin hydrate,RxNorm
polyethylene glycol 300,RxNorm
Polyethylene Glycol 400,RxNorm
Polyethylene Glycols,RxNorm
Pine tar,RxNorm
Pipecuronium,RxNorm
Rhubarb preparation,RxNorm
Thiotepa,RxNorm
chloroxylenol,RxNorm
White wax,RxNorm
Wild yam extract,RxNorm
Witch Hazel,RxNorm
amphetaminil,RxNorm
anakinra,RxNorm
anastrozole,RxNorm
ancestim,RxNorm
anethole,RxNorm
anhydrous calcium iodide,RxNorm
Posterior Pituitary Hormones,RxNorm
Potassium,RxNorm
Sodium gluconate,RxNorm
Propanidid,RxNorm
aluminum magnesium silicate,RxNorm
Sulfuric acid,RxNorm
Saccharin,RxNorm
Ranitidine,RxNorm
Sotalol,RxNorm
Triprolidine,RxNorm
cetyl alcohol,RxNorm
cevimeline,RxNorm
ZINC PICOLINATE,RxNorm
apiole,RxNorm
apraclonidine,RxNorm
aprepitant,RxNorm
Peanut Oil,RxNorm
arbutamine,RxNorm
ardeparin,RxNorm
prasterone,RxNorm
Thyme oil,RxNorm
Sodium Chloride,RxNorm
Trichophyton (fungus),RxNorm
Trimebutine,RxNorm
Xylitol,RxNorm
bromperidol,RxNorm
Racemethionine,RxNorm
Ramipril,RxNorm
Selenious Acid,RxNorm
barley (whole grain) allergenic extract,RxNorm
egg (chicken) allergenic extract,RxNorm
white seedless grape allergenic extract,RxNorm
Polysorbate 20,RxNorm
cotton fiber allergenic extract,RxNorm
gadoxetate,RxNorm
difluprednate,RxNorm
beef liver allergenic extract,RxNorm
phenyl salicyate,RxNorm
tomato allergenic extract,RxNorm
short ragweed pollen extract,RxNorm
horse hair extract,RxNorm
Trichoderma harzianam extract,RxNorm
Trichoderma harzianum extract,RxNorm
Hydrastis preparation,RxNorm
Hydrochloric Acid,RxNorm
Hydrochlorothiazide,RxNorm
MYCOPHENOLATE,RxNorm
Iophendylate,RxNorm
Iothalamate,RxNorm
"LIVER,DESICCATED",RxNorm
LUESINUM,RxNorm
"Insulin, Aspart Protamine, Human",RxNorm
metaproterenol,RxNorm
Fluvoxamine,RxNorm
Epirubicin,RxNorm
Epoetin Alfa,RxNorm
Ethyl Chloride,RxNorm
Guanfacine,RxNorm
Ethylenediamine,RxNorm
Ethylestrenol,RxNorm
Ethylmorphine,RxNorm
Glycerin,RxNorm
Erythrosine,RxNorm
"Insulin, Prompt Zinc, Human",RxNorm
"Insulin, Prompt Zinc, Pork",RxNorm
"Insulin, Protamine Lispro, Human",RxNorm
"insulin, protamine zinc, beef",RxNorm
Heptaminol,RxNorm
"Insulin, Protamine Zinc, Pork",RxNorm
Felypressin,RxNorm
Levobetaxolol,RxNorm
Fennel seed preparation,RxNorm
Fenofibrate,RxNorm
Dihydro-alpha-ergocryptine,RxNorm
Estrogens,RxNorm
"Estrogens, Conjugated (USP)",RxNorm
Honey preparation,RxNorm
Hops extract,RxNorm
Gentian preparation,RxNorm
Human herpesvirus 3,RxNorm
Hematoporphyrin,RxNorm
Gramicidin,RxNorm
"Insulin, Zinc, Pork",RxNorm
Interferon Alfa-2a,RxNorm
gold keratinate,RxNorm
Indocyanine Green,RxNorm
Garlic preparation,RxNorm
LILIUM LONGIFLORIUM,RxNorm
Selenite,RxNorm
Tetrabenazine,RxNorm
aluminum chloride,RxNorm
aniracetam,RxNorm
SCOPARIUM,RxNorm
PALMITOYL COLLAGEN ACID,RxNorm
Sermorelin,RxNorm
Pyrimethamine,RxNorm
VALEPOTRIATE,RxNorm
Sodium chromate Cr51,RxNorm
valerian root extract,RxNorm
bumadizone,RxNorm
bunazosin,RxNorm
butabarbital,RxNorm
allyl sulfide,RxNorm
Practolol,RxNorm
Sodium Stibogluconate,RxNorm
Sodium Tetradecyl Sulfate,RxNorm
Meclizine,RxNorm
Pertussis Vaccine,RxNorm
Tetracycline,RxNorm
anisindione,RxNorm
calcium bromide,RxNorm
"calcium chloride, dihydration",RxNorm
calcium citrate malate,RxNorm
calcium galactogluconate bromide,RxNorm
calcium lactate,RxNorm
THURFYL SALICYLATE,RxNorm
THYROID (BEEF),RxNorm
bornaprine,RxNorm
boron gluconate,RxNorm
bortezomib,RxNorm
bosentan,RxNorm
cinametic acid,RxNorm
Povidone,RxNorm
Phenolsulfonphthalein,RxNorm
Potassium bitartrate,RxNorm
Propantheline,RxNorm
brilliant green,RxNorm
aminoquinuride,RxNorm
amlexanox,RxNorm
Tranexamic Acid,RxNorm
Perindopril,RxNorm
nabumetone,RxNorm
naftifine,RxNorm
nalmefene,RxNorm
Flucytosine,RxNorm
KAVA ROOT,RxNorm
"Insulin, Regular, Beef",RxNorm
Dibekacin,RxNorm
Ginseng Preparation,RxNorm
Hesperidin,RxNorm
Ethinyl Estradiol,RxNorm
Gastric Mucins,RxNorm
Leucine,RxNorm
Interferon Alfa-n1,RxNorm
Diethylstilbestrol,RxNorm
Dihydroergotamine,RxNorm
Hydrocodone,RxNorm
Finasteride,RxNorm
Frangula preparation,RxNorm
Diethylpropion,RxNorm
Flurazepam,RxNorm
Flurbiprofen,RxNorm
Fenoterol,RxNorm
Diazoxide,RxNorm
Fleroxacin,RxNorm
Floxacillin,RxNorm
Ipodate,RxNorm
Ipratropium,RxNorm
Halibut liver oil,RxNorm
Kava preparation,RxNorm
follitropin beta,RxNorm
Glucose,RxNorm
Ketoconazole,RxNorm
Eflornithine,RxNorm
LITHIUM HYDROGEN ASPARTATE,RxNorm
LUTEIN ESTERS,RxNorm
"LYMPHOCYTE IMMUNE GLOBULIN, RABBIT",RxNorm
Labetalol,RxNorm
guaiacolsulfonic acid,RxNorm
Isosorbide,RxNorm
Levamisole,RxNorm
Ethambutol,RxNorm
Flaxseed extract,RxNorm
nadoxolol,RxNorm
naftazone,RxNorm
Etodolac,RxNorm
Diethylcarbamazine,RxNorm
Enoxacin,RxNorm
Enoxaparin,RxNorm
Enoximone,RxNorm
Enterococcus faecalis,RxNorm
Ephedrine,RxNorm
"Ultralente Insulin, Beef-Pork",RxNorm
Glycine,RxNorm
Laronidase,RxNorm
Latrodectus mactans antivenin,RxNorm
laureth-4,RxNorm
lauromacrogols,RxNorm
Levobunolol,RxNorm
Filgrastim,RxNorm
Guaiacol,RxNorm
thyrotropin alfa,RxNorm
Griffonia Preparation,RxNorm
Dihydro-beta-ergocryptine,RxNorm
Bos taurus brainstem preparation,RxNorm
Bos taurus eye preparation,RxNorm
Bos taurus intervertebral disc preparation,RxNorm
Celosia argentea seed extract,RxNorm
Cervus elaphus velvet preparation,RxNorm
Cervus nippon velvet preparation,RxNorm
Cetyl dimethicone 150,RxNorm
Camellia sinensis var. assamica whole extract,RxNorm
Cymbopogon martini top extract,RxNorm
Dictamnus dasycarpus whole extract,RxNorm
Dictyopteris polypodioides extract,RxNorm
Eryngium maritimum extract,RxNorm
1-naphthalenesulfonic acid,RxNorm
"Influenza B virus vaccine, B-Brisbane-60-2008-like virus",RxNorm
"Influenza B virus vaccine, B-Massachusetts-2-2012-like virus",RxNorm
C10-16 PARETH-1,RxNorm
Boletus satanas fruiting body extract,RxNorm
C18-C21 alkane,RxNorm
Ceramide 2,RxNorm
Cetyldimethylethylammonium bromide,RxNorm
Coceth-7 carboxylic acid,RxNorm
Cochineal,RxNorm
Cocoamphoacetate,RxNorm
Coconut Alcohol,RxNorm
"Cod, unspecified preparation",RxNorm
Chondrus Preparation,RxNorm
Clonostachys rosea f. rosea allergenic extract,RxNorm
Dextrates,RxNorm
Cucumaria frondosa preparation,RxNorm
Cyclodextrins,RxNorm
Cystamine,RxNorm
D&C BLUE NO. 4,RxNorm
D&C GREEN NO. 8,RxNorm
D&C ORANGE NO. 4,RxNorm
D&C VIOLET NO. 2,RxNorm
D.C. Red No. 36,RxNorm
DIACETYL BENZOYL LATHYROL,RxNorm
DIACETYLATED MONOGLYCERIDES,RxNorm
diethylamino hydroxybenzoyl hexyl benzoate,RxNorm
DIETHYLHEXYL SEBACATE,RxNorm
Collagen Type I,RxNorm
DIMETHICONE 1000,RxNorm
dimethyloctadecyl(3-(trimethoxysilyl)propyl)ammonium chloride,RxNorm
Pasteurella multocida,RxNorm
PEG-20 GLYCERYL ISOSTEARATE,RxNorm
POLYETHYLENE GLYCOL 2000000,RxNorm
Litsea cubeba fruit extract,RxNorm
leptin,RxNorm
hydroxypropyl-alpha-cyclodextrin,RxNorm
HYPROMELLOSE ACETATE SUCCINATE 12070923 (3 MM2-S),RxNorm
Haematococcus pluvialis extract,RxNorm
Helianthus annuus whole extract,RxNorm
Loxosceles reclusa preparation,RxNorm
Maleate,RxNorm
Mango extract,RxNorm
Marrubium vulgare extract,RxNorm
Mastocarpus stellatus extract,RxNorm
MAGNESIUM ALUMINOMETASILICATE TYPE I-A,RxNorm
PENTAERYTHRITYL TETRAETHYLHEXANOATE,RxNorm
Pichia jadinii extract,RxNorm
Polyglycerin-3,RxNorm
Polyisobutylene (1300 MW),RxNorm
Polyoxyl 40 Stearate,RxNorm
Propylene glycol diacetate,RxNorm
Pseudevernia furfuracea extract,RxNorm
Porphyra yezoensis extract,RxNorm
Phormidium persicinum extract,RxNorm
Pigment Red 48,RxNorm
Pimpinella anisum extract,RxNorm
Potassium arsenite,RxNorm
Prolactin,RxNorm
Pisum sativum (pea) extract,RxNorm
Polidronium,RxNorm
QUININE ARSENITE,RxNorm
Quinate,RxNorm
Rosa canina flower oil,RxNorm
baicalin,RxNorm
Transforming Growth Factor Beta 2,RxNorm
Triolein,RxNorm
Tris(Tetramethylhydroxypiperidinol),RxNorm
Tropaeolum majus flower extract,RxNorm
"albumin microspheres, human",RxNorm
alginate,RxNorm
ascorbyl phosphate,RxNorm
borogluconate,RxNorm
Zanthoxylum bungeanum fruit rind extract,RxNorm
Zanthoxylum bungeanum whole extract,RxNorm
Zeranol,RxNorm
alogliptin,RxNorm
PEG-12 DIMETHICONE (300 CST),RxNorm
PEG-15 cocamine,RxNorm
bis(1-methylamyl) sulfosuccinate,RxNorm
PEG-6 isostearate,RxNorm
PEG-7 methyl ether,RxNorm
PEG:PPG-4-12:dimethicone,RxNorm
Aloe andongensis leaf extract,RxNorm
Brosimum acutifolium bark extract,RxNorm
COCONUT JUICE,RxNorm
Bos taurus bone preparation,RxNorm
Bos taurus duodenum preparation,RxNorm
Bos taurus prostate gland preparation,RxNorm
C12-15 PARETH-12,RxNorm
C20-40 pareth-3,RxNorm
C9-11 PARETH-6,RxNorm
azeloyl diglycinate,RxNorm
butylene glycol dicaprylate-dicaprate,RxNorm
bakuchiol,RxNorm
lauroyl aspartate,RxNorm
lauroyl glutamate,RxNorm
lauroyl isethionate,RxNorm
lauroyl lactylate,RxNorm
lauroyl sarcosinate,RxNorm
lauryl sarcosinate,RxNorm
lauryl sulfosuccinate,RxNorm
lauryl-myristyl benzoate,RxNorm
octoxynol-2 ethane sulfonate,RxNorm
oleamido mea-sulfosuccinate,RxNorm
oleamido mipa-sulfosuccinate,RxNorm
oleanolate,RxNorm
oleylamide,RxNorm
olivine,RxNorm
cobalt acetate,RxNorm
coco-caprylate-caprate,RxNorm
coco-sulfate,RxNorm
cocoamphodipropionate,RxNorm
cocoate,RxNorm
Aminopterin,RxNorm
Aminometradine,RxNorm
AMINOPROPAZINE FUMARATE,RxNorm
amonafide,RxNorm
AMOPROXAN,RxNorm
Platanus occidentalis whole extract,RxNorm
OXYURANUS SCUTELLATUS CANNI VENOM EXTRACT,RxNorm
CROTALUS DURISSUS TERRIFICUS VENOM EXTRACT,RxNorm
sinapultide,RxNorm
TRIPTERYGIUM WILFORDII WHOLE EXTRACT,RxNorm
Ferrous carbonate,RxNorm
Cholic Acid,RxNorm
1-PALMITOYL-2-OLEOYL-SN-GLYCERO-3-(PHOSPHO-RAC-(1-GLYCEROL)),RxNorm
ANAZOLENE ACID,RxNorm
Caseins,RxNorm
Isodecyl Laurate,RxNorm
Acalypha indica extract,RxNorm
Aconitum lycoctonum extract,RxNorm
Agave tequilana top extract,RxNorm
Agaricus campestris var. campestris whole extract,RxNorm
Amanita pantherina whole extract,RxNorm
Amanita phalloides whole extract,RxNorm
Iresine calea extract,RxNorm
bazedoxifene,RxNorm
Russula emetica preparation,RxNorm
Vitex agnus-castus whole extract,RxNorm
agaric acid,RxNorm
Aconitine,RxNorm
Alstonia constricta bark extract,RxNorm
Alnus glutinosa bark extract,RxNorm
Aniline,RxNorm
Argania spinosa whole extract,RxNorm
Argemone mexicana whole extract,RxNorm
Chamomile Flower Oil,RxNorm
Chamomile extract,RxNorm
Causticum preparation,RxNorm
Ceanothus americanus leaf extract,RxNorm
cedar leaf oil,RxNorm
Cedrelopsis grevei bark extract,RxNorm
Cedrus atlantica bark extract,RxNorm
Cedrus deodara wood oil,RxNorm
Calendula officinalis flower extract,RxNorm
Calendula officinalis flowering top extract,RxNorm
Calluna vulgaris flowering top extract,RxNorm
Calvatia gigantea extract,RxNorm
Camellia Oleifera Leaf Extract,RxNorm
Camellia japonica flower extract,RxNorm
Camellia japonica leaf extract,RxNorm
Camellia japonica seed extract,RxNorm
Camellia oleifera seed extract,RxNorm
Camellia sinensis flower extract,RxNorm
Camellia sinensis root extract,RxNorm
Tribulus terrestris fruit extract,RxNorm
Tribulus terrestris root extract,RxNorm
ULTRAMARINE BLUE,RxNorm
UNDECYL ALCOHOL,RxNorm
Ulmus davidiana root extract,RxNorm
Ulmus procera flowering twig extract,RxNorm
Ulmus rubra bark extract,RxNorm
Uncaria rhynchophylla stem,RxNorm
Zanthoxylum americanum bark extract,RxNorm
cocoyl glutamate,RxNorm
cocoyl sarcosinate,RxNorm
diethyl oxalacetate,RxNorm
diclazuril,RxNorm
carminate,RxNorm
cumenesulfonate,RxNorm
long pepper extract,RxNorm
iminodisuccinate,RxNorm
"influenza A virus antigen, Panama 2007-99 (H3N2)",RxNorm
"influenza B virus antigen, Hong Kong 330-2001",RxNorm
Pear Preparation,RxNorm
isobutylparaben,RxNorm
isocetyl stearoyl stearate,RxNorm
malarial plasmodium group immunoserum rabbit,RxNorm
malpighia glabra fruit extract,RxNorm
mycobacterium bovis immunoserum rabbit,RxNorm
mycobacterium microti immunoserum rabbit,RxNorm
reptococcus viridans group immunoserum rabbit,RxNorm
retinamide,RxNorm
sodium arsenate,RxNorm
sodium chlorate,RxNorm
sodium oxide,RxNorm
sodium percarbonate,RxNorm
sodium peroxide,RxNorm
rubidium chloride,RxNorm
staphylococcus epidermidis immunoserum rabbit,RxNorm
steareth-30,RxNorm
stearyl triethoxysilane,RxNorm
streptococcus pneumoniae immunoserum rabbit,RxNorm
streptococcus pyogenes immunoserum rabbit,RxNorm
glycyrrhizate,RxNorm
hydroxymethylglycinate,RxNorm
hydroxypropyl bisstearyldimonium,RxNorm
hydroxystearate,RxNorm
ELEUTHERO preparation,RxNorm
ferulate,RxNorm
"fluke, unspecified preparation",RxNorm
dimethylacetamide,RxNorm
diphenylguanidine,RxNorm
foscolate,RxNorm
ethyl stearate,RxNorm
sucrose distearate,RxNorm
prezatide,RxNorm
prickly pear fruit extract,RxNorm
sulfosalicylate,RxNorm
"propylene glycol 1,2-distearate",RxNorm
propylene oxide,RxNorm
sarcosinate,RxNorm
pyrrolidone carboxylate,RxNorm
seaweed extract,RxNorm
MORINDA CITRIFOLIA FRUIT JUICE,RxNorm
MORINDA CITRIFOLIA SEED OIL,RxNorm
MORINGA OLEIFERA SEED OIL,RxNorm
Maackia floribunda stem extract,RxNorm
Macadamia Oil,RxNorm
Machilus thunbergii bark extract,RxNorm
Medicago sativa leaf extract,RxNorm
Medium chain triglycerides,RxNorm
Ligusticum porteri root extract,RxNorm
Ligusticum sinense root extract,RxNorm
Ligusticum sinense subsp. chuanxiong root extract,RxNorm
Ligusticum tenuissimum leaf extract,RxNorm
Ligusticum tenuissimum root extract,RxNorm
Lilium candidum bulb extract,RxNorm
Zanthoxylum armatum var. armatum fruit extract,RxNorm
Zanthoxylum piperitum fruit pulp extract,RxNorm
Ytterbium,RxNorm
Ytterbium oxide,RxNorm
Yucca schidigera root extract,RxNorm
Trichophyton verrucosum,RxNorm
Trichosanthes cucumerina seed extract,RxNorm
Trehalose,RxNorm
Tellurium,RxNorm
VITIS VINIFERA FRUIT OIL,RxNorm
Vaccinium angustifolium leaf extract,RxNorm
Vaccinium myrtillus fruiting top extract,RxNorm
Vaccinium myrtillus leaf extract,RxNorm
Vitex trifolia fruit extract,RxNorm
Vitis vinifera flowering top extract,RxNorm
Vitis vinifera seed extract,RxNorm
deslorelin,RxNorm
cocamidopropyl betaine,RxNorm
brucine sulfate,RxNorm
alfalfa seed extract,RxNorm
avocado oil,RxNorm
balsam fir leefy twig extract,RxNorm
butylparaben,RxNorm
ceftiofur,RxNorm
ceteareth 20,RxNorm
glyceryl behenate,RxNorm
glyceryl myristate,RxNorm
glyceryl stearate,RxNorm
glycol palmitate,RxNorm
lithium bromide,RxNorm
ferric oxide,RxNorm
ferrous iodide,RxNorm
"gonadotropin releasing hormone, D-Arg(6) ethyl amide acetate",RxNorm
grape seed oil,RxNorm
grapefruit oil,RxNorm
antimony arsenate,RxNorm
arsenic tribromide,RxNorm
AVENS EXTRACT,RxNorm
cupric carbonate basic,RxNorm
beef heart preparation,RxNorm
ceteareth-15,RxNorm
almond oil,RxNorm
aloe vera flower extract,RxNorm
aloe vera leaf extract,RxNorm
barium carbonate,RxNorm
barium chloride,RxNorm
barium chromate,RxNorm
barium oxalosuccinate,RxNorm
barium oxide,RxNorm
beach strawberry extract,RxNorm
cadmium iodide,RxNorm
caffeic acid,RxNorm
cajuput oil,RxNorm
carbomer-934,RxNorm
carnauba wax,RxNorm
carnuba wax,RxNorm
"alpha, alpha-dimethylbenzyl alcohol",RxNorm
Calcitonin,RxNorm
calcium hexafluorosilicate,RxNorm
linaclotide,RxNorm
fenugreek leaf extract,RxNorm
glycereth-18,RxNorm
glycereth-2 cocoate,RxNorm
glycerol formal,RxNorm
POLYACRYLAMIDE (CROSSLINKED; 0.01-0.2 MOLE PERCENT BISACRYLAMIDE),RxNorm
RIMETHYLOLPROPANE TRICAPRYLATE-TRICAPRATE,RxNorm
Lilium candidum flower extract,RxNorm
lesser galangal root extract,RxNorm
Interleukin-10,RxNorm
Interleukin-11,RxNorm
maitake extract,RxNorm
malvin,RxNorm
hexamethyldisiloxane,RxNorm
hexylene glycol,RxNorm
isopropyl palmitate,RxNorm
jasmine oil,RxNorm
jojoba wax,RxNorm
juniper berry oil,RxNorm
Kerosene,RxNorm
menthyl lactate,RxNorm
mercuric cyanide,RxNorm
mercuric sulfate,RxNorm
mercuric sulfide,RxNorm
hordeum vulgare root extract,RxNorm
kukui nut extract,RxNorm
"Glycyrrhizin, Ammoniated",RxNorm
Aspalathus linearis leaf extract,RxNorm
Aspartame,RxNorm
Aspidosperma quebracho-blanco bark extract,RxNorm
Anacyclus pyrethrum root extract,RxNorm
Anamirta cocculus seed extract,RxNorm
Anemone americana extract,RxNorm
Anemone nemorosa extract,RxNorm
Angelica acutiloba Root extract,RxNorm
Angelica archangelica leaf extract,RxNorm
Angelica archangelica root extract,RxNorm
Angelica dahurica root extract,RxNorm
Angelica gigas root extract,RxNorm
Angelica keiskei top extract,RxNorm
Angelica pubescens root extract,RxNorm
Angelica sinensis root extract,RxNorm
Anise Seed Extract,RxNorm
Annickia chlorantha bark extract,RxNorm
Anogeissus leiocarpus bark extract,RxNorm
Ampelopsis japonica root extract,RxNorm
Antimony,RxNorm
Apocynum androsaemifolium root extract,RxNorm
Apocynum cannabinum root extract,RxNorm
Aquilaria malaccensis stem extract,RxNorm
Dimethicone PEG-8 Laurate,RxNorm
ETHYLHEXYL ETHYLHEXANOATE,RxNorm
POLYETHYLENE GLYCOL 500,RxNorm
TRIDECETH-12,RxNorm
QUADROSILAN,RxNorm
"CITRONELLOL ACETATE, (S)-",RxNorm
Ardisia japonica stem extract,RxNorm
Argentina anserina flowering top extract,RxNorm
Arisaema erubescens root extract,RxNorm
Arisaema triphyllum root extract,RxNorm
Aristolochia clematitis root extract,RxNorm
Arnica Montana Flower Extract,RxNorm
Arnica angustifolia flower extract,RxNorm
Arnica chamissonis flower extract,RxNorm
Arnica cordifolia flower extract,RxNorm
Euphorbia hirta extract,RxNorm
Myosotis arvensis extract,RxNorm
Ailanthus altissima flowering twig extract,RxNorm
Asclepias curassavica extract,RxNorm
Impatiens glandulifera flower extract,RxNorm
Aconitum ferox root extract,RxNorm
Taenia solium preparation,RxNorm
Metenkefalin,RxNorm
ISOCETYL MYRISTATE,RxNorm
ISOCETYL STEARATE,RxNorm
ISOEICOSANE,RxNorm
LIQUIDAMBAR STYRACIFLUA RESIN,RxNorm
MANGANESE VIOLET,RxNorm
methylserine,RxNorm
METYRAPONE TARTRATE,RxNorm
MYRISTYL GLUCOSIDE,RxNorm
MYRISTYL PROPIONATE,RxNorm
o-xylene,RxNorm
POVIDONE K17,RxNorm
PEG-12 LAURATE,RxNorm
PEG-12 STEARATE,RxNorm
PEG-8 RICINOLEATE,RxNorm
tocopheryl retinoate,RxNorm
OCTYLDODECYL LACTATE,RxNorm
Tetracoccosporium paxianum allergenic extract,RxNorm
tocilizumab,RxNorm
Ferrous Asparto Glycinate,RxNorm
Fibrinogen,RxNorm
etravirine,RxNorm
EGG YOLK PHOSPHOLIPIDS,RxNorm
black olive allergenic extract,RxNorm
Mongolian gerbil skin allergenic extract,RxNorm
nutmeg allergenic extract,RxNorm
goose feather extract,RxNorm
dog flea allergenic extract,RxNorm
casein allergenic extract,RxNorm
cat flea allergenic extract,RxNorm
Glycine zinc chelate,RxNorm
trout allergenic extract,RxNorm
turkey allergenic extract,RxNorm
turnip allergenic extract,RxNorm
Echinacea pallida root extract,RxNorm
red cedar pollen extract,RxNorm
red maple pollen extract,RxNorm
red mulberry pollen extract,RxNorm
red oak pollen extract,RxNorm
redroot pigweed pollen extract,RxNorm
redtop grass pollen extract,RxNorm
groundsel pollen extract,RxNorm
iodoform,RxNorm
maple leaf sycamore pollen extract,RxNorm
sugar beet allergenic extract,RxNorm
lufenuron,RxNorm
hog epithelia extract,RxNorm
hog skin extract,RxNorm
horse skin extract,RxNorm
house dust extract,RxNorm
rabbit bush pollen extract,RxNorm
pneumococcal capsular polysaccharide type 19F vaccine,RxNorm
pneumococcal capsular polysaccharide type 2 vaccine,RxNorm
pneumococcal capsular polysaccharide type 20 vaccine,RxNorm
pneumococcal capsular polysaccharide type 3 vaccine,RxNorm
pneumococcal capsular polysaccharide type 33F vaccine,RxNorm
pneumococcal capsular polysaccharide type 4 vaccine,RxNorm
pneumococcal capsular polysaccharide type 5 vaccine,RxNorm
pneumococcal capsular polysaccharide type 6B vaccine,RxNorm
pneumococcal capsular polysaccharide type 7F vaccine,RxNorm
pneumococcal capsular polysaccharide type 8 vaccine,RxNorm
pneumococcal capsular polysaccharide type 19A vaccine,RxNorm
pneumococcal capsular polysaccharide type 9N vaccine,RxNorm
pneumococcal capsular polysaccharide type 9V vaccine,RxNorm
Pralatrexate,RxNorm
Streptococcus pneumoniae serotype 3 capsular antigen diphtheria CRM197 protein conjugate vaccine,RxNorm
Streptococcus pneumoniae serotype 5 capsular antigen diphtheria CRM197 protein conjugate vaccine,RxNorm
oxfendazole,RxNorm
pneumococcal capsular polysaccharide type 10A vaccine,RxNorm
pneumococcal capsular polysaccharide type 11A vaccine,RxNorm
pneumococcal capsular polysaccharide type 12F vaccine,RxNorm
pneumococcal capsular polysaccharide type 14 vaccine,RxNorm
pneumococcal capsular polysaccharide type 15B vaccine,RxNorm
pneumococcal capsular polysaccharide type 17F vaccine,RxNorm
pneumococcal capsular polysaccharide type 18C vaccine,RxNorm
squash allergenic extract,RxNorm
stemphylium sarciniforme extract,RxNorm
Hawthorn Flower Extract,RxNorm
Artemisia capillaris flower extract,RxNorm
Artemisia cina flower extract,RxNorm
Artemisia maritima flower extract,RxNorm
Artemisia princeps leaf extract,RxNorm
Artemisia umbelliformis flower extract,RxNorm
Parietaria officinalis extract,RxNorm
Ascaris lumbricoides preparation,RxNorm
Fagopyrum esculentum extract,RxNorm
Evernia prunastri extract,RxNorm
Abelmoschus moschatus seed extract,RxNorm
Nasturtium officinale extract,RxNorm
tranilast,RxNorm
Tranylcypromine,RxNorm
Styramate,RxNorm
Succinylcholine,RxNorm
Sodium ironedetate,RxNorm
cetiedil,RxNorm
cetrimonium,RxNorm
cetrorelix,RxNorm
Succimer,RxNorm
Turpentine,RxNorm
Testolactone,RxNorm
Troleandomycin,RxNorm
Tromethamine,RxNorm
Pravastatin,RxNorm
Urofollitropin,RxNorm
Prazepam,RxNorm
Praziquantel,RxNorm
Sodium Hydroxide,RxNorm
Perphenazine,RxNorm
Silymarin,RxNorm
Prednimustine,RxNorm
prednisolone,RxNorm
butalamine,RxNorm
Succinic Acid,RxNorm
Paclitaxel,RxNorm
Testosterone,RxNorm
